tweet_id_str,tweet_classification
963276355038273000,HarmfulPractices
963277137246588000,HarmfulPractices
963277187989217000,None
963277620820480000,HarmfulPractices
963277939428155000,HarmfulPractices
963278093216567000,None
963278129908342000,HarmfulPractices
963278521555591000,HarmfulPractices
963279204451168000,HarmfulPractices
963279361343393000,None
963279627874574000,None
963279742894972000,HarmfulPractices
963279874864463000,None
963280337739513000,HarmfulPractices
963280370425827000,HarmfulPractices
963280859892625000,None
963280900116054000,HarmfulPractices
963281339020554000,HarmfulPractices
963281506704809000,HarmfulPractices
963281916349751000,HarmfulPractices
963282092665769000,HarmfulPractices
963283084106907000,HarmfulPractices
963283280417062000,HarmfulPractices
963283483341869000,HarmfulPractices
963283525507141000,HarmfulPractices
963284192279908000,HarmfulPractices
963284253407694000,None
963284905613504000,HarmfulPractices
963285137164251000,HarmfulPractices
963285547979599000,HarmfulPractices
963285631647576000,HarmfulPractices
963286268212928000,None
963286335359475000,HarmfulPractices
963286546874097000,None
963286811924619000,HarmfulPractices
963287721769881000,HarmfulPractices
963287802652880000,HarmfulPractices
963287972236922000,HarmfulPractices
963288673868533000,HarmfulPractices
963288898276225000,HarmfulPractices
963289251088658000,HarmfulPractices
963289750529593000,HarmfulPractices
963290274532278000,HarmfulPractices
963290397354020000,None
963290494808752000,HarmfulPractices
963290605924356000,HarmfulPractices
963291341215088000,HarmfulPractices
963291671659274000,HarmfulPractices
963291945677328000,HarmfulPractices
963292256621928000,HarmfulPractices
963292660378275000,HarmfulPractices
963292689268486000,HarmfulPractices
963292730305667000,HarmfulPractices
963292957662171000,HarmfulPractices
963292961189584000,HarmfulPractices
963293178810982000,HarmfulPractices
963293502447775000,HarmfulPractices
963294743848353000,HarmfulPractices
963295249966780000,HarmfulPractices
963295714217349000,HarmfulPractices
963296781919453000,HarmfulPractices
963296946025914000,HarmfulPractices
963297506510757000,HarmfulPractices
963297756478623000,HarmfulPractices
963297929766277000,HarmfulPractices
963298189704081000,HarmfulPractices
963298905352847000,HarmfulPractices
963299235113381000,HarmfulPractices
963300479965986000,HarmfulPractices
963301167743807000,HarmfulPractices
963064506502008000,HarmfulPractices
963064693903581000,HarmfulPractices
963064712274595000,HarmfulPractices
963064740653293000,HarmfulPractices
963064816117211000,HarmfulPractices
963065047235821000,HarmfulPractices
963065156614881000,HarmfulPractices
963065175296364000,None
963065236692590000,HarmfulPractices
963065321761464000,HarmfulPractices
963065376425889000,HarmfulPractices
963065543476596000,HarmfulPractices
963065770887430000,HarmfulPractices
963065872620298000,None
963065886507708000,HarmfulPractices
963066425064779000,None
963066514478915000,HarmfulPractices
963066548427546000,HarmfulPractices
963066647811571000,HarmfulPractices
963066758776029000,HarmfulPractices
963067237312679000,HarmfulPractices
963067536387530000,None
963067984364351000,HarmfulPractices
963068400590258000,None
963068781680525000,HarmfulPractices
963069095066374000,HarmfulPractices
963069197122076000,HarmfulPractices
963069223311413000,None
963069625104674000,None
963069670357159000,None
963070104438280000,HarmfulPractices
963070130295943000,HarmfulPractices
963070472484245000,HarmfulPractices
963070691666022000,HarmfulPractices
963070698087374000,None
963071020478365000,HarmfulPractices
963071231028326000,HarmfulPractices
963071371029897000,HarmfulPractices
963071565524099000,HarmfulPractices
963071742255144000,HarmfulPractices
963071832042610000,None
963072071847858000,HarmfulPractices
963072292841512000,None
963072500547641000,None
963072668718084000,None
963072746694455000,HarmfulPractices
963072758606315000,HarmfulPractices
963072875342237000,HarmfulPractices
963072962898231000,HarmfulPractices
963072964815196000,HarmfulPractices
963072982972211000,HarmfulPractices
963073322605985000,None
963073496895991000,HarmfulPractices
963073630514155000,HarmfulPractices
963073684763238000,HarmfulPractices
963073829789667000,HarmfulPractices
963073912623058000,None
963074580565954000,None
963074672580493000,HarmfulPractices
963075413944680000,HarmfulPractices
963076256349802000,None
963076416924536000,HarmfulPractices
963076764502253000,None
963076779937271000,HarmfulPractices
963076804293611000,HarmfulPractices
963077047324209000,None
963077172381474000,None
963077291273158000,HarmfulPractices
963077425662910000,None
963077722867191000,None
963077760943099000,HarmfulPractices
963078127391035000,None
963085236501348000,HarmfulPractices
963085400247013000,HarmfulPractices
963085559773220000,HarmfulPractices
963085576231677000,None
963086221332353000,None
963086427138416000,HarmfulPractices
963086840306610000,HarmfulPractices
963087056007122000,HarmfulPractices
963087565996912000,HarmfulPractices
963087658930012000,HarmfulPractices
963087665233985000,HarmfulPractices
963087763489816000,None
963087953328246000,None
963088094487502000,HarmfulPractices
963088245209919000,None
963088753756585000,None
963088900435726000,HarmfulPractices
963088985626091000,None
963089159962419000,HarmfulPractices
963089469493665000,HarmfulPractices
963089755297599000,None
963089779918344000,HarmfulPractices
963089859664666000,None
963090428772962000,HarmfulPractices
963090519256690000,HarmfulPractices
963090664295731000,HarmfulPractices
963090671652524000,None
963091058522337000,HarmfulPractices
963091185152806000,HarmfulPractices
963092046419517000,HarmfulPractices
963092088492625000,None
963092181664784000,HarmfulPractices
963092242188546000,None
963092829311504000,HarmfulPractices
963514293206601000,HarmfulPractices
963514293256884000,HarmfulPractices
963514495330078000,HarmfulPractices
963514563848298000,None
963514619502518000,HarmfulPractices
963515031601152000,None
963515606921170000,HarmfulPractices
963516001664094000,None
963516007787696000,None
963516145331445000,HarmfulPractices
963516436785197000,HarmfulPractices
963516571938410000,HarmfulPractices
963516787013775000,None
963516895428259000,HarmfulPractices
963517198068256000,HarmfulPractices
963518243121057000,HarmfulPractices
963518426839965000,None
963518752204771000,HarmfulPractices
963518982119665000,None
963519019025301000,None
963519052730814000,None
963520332056248000,HarmfulPractices
963520496284336000,None
963520587896324000,None
963520601213362000,None
963521251070312000,HarmfulPractices
963522110898483000,HarmfulPractices
963522166867165000,HarmfulPractices
963522912501166000,HarmfulPractices
963522959653695000,None
963523282132758000,None
963523693086298000,HarmfulPractices
963523887483961000,HarmfulPractices
963524171467812000,None
963524435985739000,HarmfulPractices
963525206445842000,None
963525773977145000,None
963525842671345000,HarmfulPractices
963526057126125000,None
963526622111510000,HarmfulPractices
963527247440367000,HarmfulPractices
963527750685483000,None
963528032764952000,HarmfulPractices
963528089778245000,None
963528219726098000,None
963528344687009000,HarmfulPractices
963528919558303000,None
963528940106256000,None
963528941976915000,HarmfulPractices
963529137913847000,HarmfulPractices
963529226250063000,HarmfulPractices
963529228221321000,HarmfulPractices
963529417082449000,None
963529520530718000,None
963529777033416000,None
963529789930921000,HarmfulPractices
963530024631578000,HarmfulPractices
963530187924279000,HarmfulPractices
963530559778680000,HarmfulPractices
963530799369867000,HarmfulPractices
963531118057271000,None
963531753712386000,None
963532099834687000,None
963532563858903000,HarmfulPractices
963539652929097000,HarmfulPractices
963540263032512000,HarmfulPractices
963540458205888000,HarmfulPractices
963540825593597000,HarmfulPractices
963540962680156000,HarmfulPractices
963541208202129000,HarmfulPractices
963541245430779000,HarmfulPractices
963541697715195000,None
963542842856501000,None
963543761266597000,HarmfulPractices
963543843185422000,HarmfulPractices
963544693790400000,HarmfulPractices
963544915362942000,None
963545022556643000,None
963545388652421000,HarmfulPractices
963545571385425000,None
963545647637938000,None
963545749727449000,HarmfulPractices
963546549799276000,None
963546775398375000,HarmfulPractices
963547081049751000,HarmfulPractices
963547118274334000,HarmfulPractices
963547359803142000,None
963547988445552000,HarmfulPractices
963548345472991000,HarmfulPractices
963548347897233000,None
963548436367839000,HarmfulPractices
963548654320709000,HarmfulPractices
963548749833408000,None
963548958378295000,None
963549736455286000,None
963549924645359000,HarmfulPractices
963549980714766000,HarmfulPractices
963550248315564000,HarmfulPractices
963550892984295000,HarmfulPractices
963551525430800000,HarmfulPractices
963551585086386000,None
963551682822131000,None
963551713776062000,HarmfulPractices
963551750736183000,HarmfulPractices
963551763658936000,HarmfulPractices
963552613869539000,None
963553183258857000,HarmfulPractices
963554061223112000,None
963555625593593000,HarmfulPractices
963555738219106000,HarmfulPractices
963556053953777000,HarmfulPractices
963556643253362000,HarmfulPractices
963557272042508000,None
963558451946246000,HarmfulPractices
963558888044933000,HarmfulPractices
963558914317942000,HarmfulPractices
963559183609053000,HarmfulPractices
963559491043241000,HarmfulPractices
963559676561559000,HarmfulPractices
963560931744763000,HarmfulPractices
963561302697295000,HarmfulPractices
963561362768252000,HarmfulPractices
963561975203745000,HarmfulPractices
963562041377214000,HarmfulPractices
963562118061740000,HarmfulPractices
963562191222951000,HarmfulPractices
963562691670560000,HarmfulPractices
963562818883805000,HarmfulPractices
963563074824306000,None
963563200842293000,None
963563387375435000,HarmfulPractices
963563439804174000,None
963563690824994000,HarmfulPractices
963563855661191000,HarmfulPractices
963564395312926000,HarmfulPractices
963565922660290000,HarmfulPractices
963566023273320000,HarmfulPractices
963566052461502000,HarmfulPractices
963566725060063000,HarmfulPractices
963566940907163000,HarmfulPractices
963567151314432000,HarmfulPractices
963567427979182000,HarmfulPractices
963567570950467000,None
963567887116992000,HarmfulPractices
963569551169507000,None
963569717842649000,None
963569768413491000,None
963569980489920000,HarmfulPractices
963571349858979000,HarmfulPractices
963573003765379000,HarmfulPractices
963573621150179000,HarmfulPractices
963573638426345000,None
963573813433823000,HarmfulPractices
963574069374406000,HarmfulPractices
963574435881082000,None
963574583105409000,HarmfulPractices
963574628340895000,HarmfulPractices
963574699438592000,HarmfulPractices
963574710343749000,HarmfulPractices
963575119124844000,HarmfulPractices
963575262267895000,HarmfulPractices
963575429020839000,None
963575614077890000,HarmfulPractices
963575825131098000,None
963575976725745000,HarmfulPractices
963576117297901000,HarmfulPractices
963576282897412000,HarmfulPractices
963576799673249000,HarmfulPractices
963577179035656000,HarmfulPractices
963577462868164000,None
963578049420845000,HarmfulPractices
963579745051885000,None
963579820683784000,HarmfulPractices
963580073113735000,HarmfulPractices
963657234650681000,HarmfulPractices
963657817633755000,None
963658747150249000,None
963659044371263000,None
963659960809902000,None
963660289785909000,HarmfulPractices
963660369481883000,None
963661091124506000,HarmfulPractices
963661531794821000,HarmfulPractices
963661647830224000,HarmfulPractices
963661900667129000,HarmfulPractices
963662858126090000,HarmfulPractices
963663542720368000,HarmfulPractices
963664148390404000,HarmfulPractices
963664443774308000,HarmfulPractices
963665011578163000,None
963665755177963000,HarmfulPractices
963665981418692000,None
963666162650353000,None
963666227414650000,None
963666564124901000,HarmfulPractices
963667323990302000,HarmfulPractices
963667449349582000,None
963667745178087000,HarmfulPractices
963668190646718000,HarmfulPractices
963669032317734000,None
963669231161237000,HarmfulPractices
963669458022739000,HarmfulPractices
963669883656589000,HarmfulPractices
963670150720425000,HarmfulPractices
963670515381690000,HarmfulPractices
963670839391588000,None
963672177756303000,None
963673257592401000,None
963674347410993000,HarmfulPractices
963675579152261000,None
963675759054385000,HarmfulPractices
963676023022858000,HarmfulPractices
963677451397292000,HarmfulPractices
963678294406303000,HarmfulPractices
963678905809932000,HarmfulPractices
963679023695097000,None
963679355707772000,HarmfulPractices
963680125039665000,HarmfulPractices
963680145813987000,HarmfulPractices
963680784593903000,HarmfulPractices
963680834409689000,HarmfulPractices
963681364242518000,HarmfulPractices
963681768539938000,HarmfulPractices
963681967366725000,HarmfulPractices
963683295753068000,HarmfulPractices
963683686343413000,HarmfulPractices
963683745176965000,HarmfulPractices
963683957530349000,HarmfulPractices
963684053370200000,HarmfulPractices
963684112694480000,HarmfulPractices
963684132432809000,HarmfulPractices
963684326159409000,HarmfulPractices
963684327853821000,HarmfulPractices
963684331976880000,HarmfulPractices
963684333696450000,HarmfulPractices
963684368312135000,HarmfulPractices
963684405880467000,HarmfulPractices
963684449845116000,HarmfulPractices
963684519101550000,HarmfulPractices
963684603599912000,HarmfulPractices
963684609526558000,HarmfulPractices
963684662399979000,HarmfulPractices
963684755312201000,HarmfulPractices
963684847930798000,HarmfulPractices
963684852762660000,HarmfulPractices
963684898203734000,HarmfulPractices
963684964087816000,HarmfulPractices
963684979040575000,HarmfulPractices
963684985323573000,HarmfulPractices
963685017984667000,HarmfulPractices
963685035198042000,HarmfulPractices
963685041359515000,HarmfulPractices
963685042110246000,HarmfulPractices
963685042156425000,HarmfulPractices
963685045042057000,HarmfulPractices
963685057197113000,HarmfulPractices
963685058249883000,HarmfulPractices
963685066848329000,HarmfulPractices
963685084409860000,HarmfulPractices
963685102206308000,HarmfulPractices
963685111052099000,HarmfulPractices
963685116605280000,HarmfulPractices
963685136914149000,HarmfulPractices
963685288978640000,HarmfulPractices
963685345681342000,HarmfulPractices
963685363255599000,HarmfulPractices
963685625160486000,HarmfulPractices
963685639559491000,HarmfulPractices
963685812025090000,HarmfulPractices
963685828391329000,HarmfulPractices
963685883085049000,HarmfulPractices
963685927523704000,HarmfulPractices
963686079911071000,HarmfulPractices
963686178749808000,HarmfulPractices
963686326594867000,HarmfulPractices
963686350456320000,None
963686557482876000,HarmfulPractices
963686589242265000,HarmfulPractices
963686678522224000,HarmfulPractices
963686690148749000,HarmfulPractices
963686785619517000,HarmfulPractices
963687115694501000,HarmfulPractices
963687323295735000,HarmfulPractices
963687324616884000,HarmfulPractices
963687351435264000,HarmfulPractices
963687355575087000,HarmfulPractices
963687356871200000,HarmfulPractices
963687358137864000,HarmfulPractices
963687359584854000,HarmfulPractices
963687506330963000,HarmfulPractices
963687561783926000,HarmfulPractices
963687575964864000,HarmfulPractices
963687586807058000,HarmfulPractices
963687594008678000,HarmfulPractices
963687708332904000,HarmfulPractices
963687966513213000,HarmfulPractices
963688094582169000,HarmfulPractices
963688177121792000,HarmfulPractices
963688308806176000,HarmfulPractices
963688390188290000,HarmfulPractices
963688473621344000,HarmfulPractices
963688556458803000,HarmfulPractices
963688814156943000,HarmfulPractices
963688844955709000,HarmfulPractices
963689022706069000,HarmfulPractices
963689025801465000,HarmfulPractices
963689076607111000,HarmfulPractices
963689284715929000,HarmfulPractices
963689373865738000,HarmfulPractices
963689439410126000,HarmfulPractices
963689658570936000,HarmfulPractices
963689915799293000,HarmfulPractices
963689954613358000,HarmfulPractices
963690015610978000,None
963690150642573000,None
963690304678367000,HarmfulPractices
963690466674962000,HarmfulPractices
963690528347799000,HarmfulPractices
963690542180814000,HarmfulPractices
963690601668636000,HarmfulPractices
963690790848466000,HarmfulPractices
963690801380429000,HarmfulPractices
963690854652235000,None
963690940148875000,HarmfulPractices
963691058893910000,HarmfulPractices
963691375165394000,HarmfulPractices
963691549681946000,HarmfulPractices
963691581785169000,HarmfulPractices
963691595785752000,HarmfulPractices
963691705114546000,HarmfulPractices
963691825201668000,HarmfulPractices
963691831627304000,HarmfulPractices
963691961206091000,HarmfulPractices
963692117011980000,HarmfulPractices
963692116890308000,HarmfulPractices
963692309987627000,HarmfulPractices
963692312051290000,HarmfulPractices
963692495132614000,HarmfulPractices
963692995559264000,HarmfulPractices
963693263768170000,HarmfulPractices
963694285639036000,HarmfulPractices
963694774334013000,HarmfulPractices
963695142489219000,HarmfulPractices
963695308776624000,HarmfulPractices
963695352762306000,HarmfulPractices
963695452628635000,HarmfulPractices
963695491363102000,HarmfulPractices
963695707269095000,HarmfulPractices
963696004141867000,HarmfulPractices
963696056910434000,HarmfulPractices
963696664933433000,HarmfulPractices
963696936279683000,HarmfulPractices
963697290455199000,HarmfulPractices
963697386290806000,HarmfulPractices
963697511226585000,HarmfulPractices
963697563827343000,HarmfulPractices
963697685235630000,None
963697810028875000,HarmfulPractices
963697885874348000,HarmfulPractices
963697891561783000,HarmfulPractices
963697949007138000,HarmfulPractices
963698245858885000,HarmfulPractices
963698321255780000,HarmfulPractices
963698503561220000,HarmfulPractices
963698635404955000,HarmfulPractices
963698663615733000,HarmfulPractices
963699091791216000,HarmfulPractices
963699574274699000,HarmfulPractices
963699582017433000,HarmfulPractices
963699908288176000,HarmfulPractices
963700045655822000,HarmfulPractices
963700116187164000,None
963700129776766000,HarmfulPractices
963700401647312000,HarmfulPractices
963700539648303000,HarmfulPractices
963700581834612000,HarmfulPractices
963700637837021000,HarmfulPractices
963700781647003000,HarmfulPractices
963700841294258000,HarmfulPractices
963701269834575000,HarmfulPractices
963701544544817000,HarmfulPractices
963701600891080000,HarmfulPractices
963701601033687000,HarmfulPractices
963701767505694000,HarmfulPractices
963701771104374000,HarmfulPractices
963701817711394000,None
963702093088423000,HarmfulPractices
963702214203138000,HarmfulPractices
963703107963174000,HarmfulPractices
963703236539637000,HarmfulPractices
963703293540274000,HarmfulPractices
963703312511062000,HarmfulPractices
963704069696229000,HarmfulPractices
963704409883578000,HarmfulPractices
963704618839564000,HarmfulPractices
963704988466843000,HarmfulPractices
963705497827373000,HarmfulPractices
963705644598611000,HarmfulPractices
963705968893755000,HarmfulPractices
963705996802772000,HarmfulPractices
963706075525664000,HarmfulPractices
963707340515106000,HarmfulPractices
963707662595690000,HarmfulPractices
963708128863948000,None
963708433156452000,HarmfulPractices
963708739416154000,HarmfulPractices
963708858274328000,HarmfulPractices
963708988163526000,HarmfulPractices
963710173553594000,HarmfulPractices
963710244130926000,HarmfulPractices
963710716200079000,HarmfulPractices
963711453227253000,HarmfulPractices
963711683716771000,HarmfulPractices
963712616333012000,HarmfulPractices
963712677846667000,HarmfulPractices
963712802153119000,None
963712875801075000,None
963712964476809000,HarmfulPractices
963713384012115000,HarmfulPractices
963713499397480000,HarmfulPractices
963713512462868000,HarmfulPractices
963714040848674000,HarmfulPractices
963714313264365000,HarmfulPractices
963714519334883000,HarmfulPractices
963714613929041000,HarmfulPractices
963714795525591000,HarmfulPractices
963714892527210000,HarmfulPractices
963715354139725000,HarmfulPractices
963715919926226000,HarmfulPractices
963716081159475000,HarmfulPractices
963716476585865000,HarmfulPractices
963717239013691000,HarmfulPractices
963717394215694000,None
963717663158669000,None
963718118697832000,HarmfulPractices
963718401519685000,HarmfulPractices
963718612128292000,HarmfulPractices
963718621460656000,HarmfulPractices
963718989720506000,HarmfulPractices
963719164882960000,None
963720326604607000,HarmfulPractices
963720845662224000,None
963721145949200000,None
963721835081846000,HarmfulPractices
963721893382672000,HarmfulPractices
963721984784977000,HarmfulPractices
963722107237601000,HarmfulPractices
963723453441433000,None
963723927024492000,HarmfulPractices
963724526143115000,HarmfulPractices
963724793580326000,HarmfulPractices
963725173944934000,HarmfulPractices
964244484371419000,HarmfulPractices
964245109284876000,HarmfulPractices
964245287601606000,HarmfulPractices
964245709489831000,HarmfulPractices
964245742918479000,HarmfulPractices
964245965514334000,HarmfulPractices
964246021940408000,None
964246212139520000,None
964246508202639000,None
964246579627651000,HarmfulPractices
964246986181529000,None
964247436943339000,HarmfulPractices
964247565603627000,HarmfulPractices
964248301297111000,None
964248747684319000,HarmfulPractices
964248785483333000,HarmfulPractices
964248855406567000,HarmfulPractices
964248932648878000,HarmfulPractices
964249231757230000,HarmfulPractices
964249238791110000,HarmfulPractices
964249288887939000,HarmfulPractices
964250124007419000,HarmfulPractices
964250197638418000,HarmfulPractices
964250546516344000,HarmfulPractices
964250599612133000,HarmfulPractices
964252308279185000,None
964252777454161000,HarmfulPractices
964252814749982000,None
964253248902303000,None
964253674590662000,HarmfulPractices
964254426604204000,HarmfulPractices
964254498578423000,HarmfulPractices
964255081079234000,HarmfulPractices
964255196078575000,HarmfulPractices
964255333505032000,None
964255410592022000,HarmfulPractices
964255974759587000,HarmfulPractices
964256757198581000,HarmfulPractices
964256800265482000,None
964256877356961000,HarmfulPractices
964257563226398000,HarmfulPractices
964258576587001000,HarmfulPractices
964259078485757000,HarmfulPractices
964259342739492000,HarmfulPractices
964260313896968000,HarmfulPractices
964261202548461000,HarmfulPractices
964261580203610000,None
964261809690521000,HarmfulPractices
964262061562847000,HarmfulPractices
964262218811494000,HarmfulPractices
964262813677096000,HarmfulPractices
964263320478892000,None
964263352460460000,HarmfulPractices
964263492214820000,None
964263916615360000,HarmfulPractices
964264340844171000,HarmfulPractices
964264849764225000,HarmfulPractices
964264858505146000,HarmfulPractices
964265085240860000,HarmfulPractices
964265094401097000,HarmfulPractices
964265610761986000,HarmfulPractices
964265673143840000,HarmfulPractices
964265845592612000,HarmfulPractices
964265874621435000,None
964265904350597000,None
964265987540320000,HarmfulPractices
964266251915857000,None
964267221852749000,None
964268343653031000,None
964268454198079000,None
964268838081605000,None
964268896281751000,None
964269301082591000,HarmfulPractices
964269717371478000,None
964270064609439000,HarmfulPractices
964270209648472000,None
964271089856794000,HarmfulPractices
964271326243491000,None
964271493537521000,None
964272184993767000,HarmfulPractices
964272433434955000,HarmfulPractices
964272557640896000,HarmfulPractices
964272689904082000,HarmfulPractices
964272720476123000,HarmfulPractices
964272838004871000,None
964273189768622000,None
964273194113884000,HarmfulPractices
964273536218140000,HarmfulPractices
964274187014737000,HarmfulPractices
964274400743718000,HarmfulPractices
964274638132887000,None
964275481297281000,HarmfulPractices
964276178059169000,HarmfulPractices
964276557668868000,HarmfulPractices
964277109857366000,None
964277206653526000,HarmfulPractices
964278485723353000,HarmfulPractices
964278499178663000,None
964278909092196000,HarmfulPractices
964278960384331000,HarmfulPractices
964279041833488000,None
964279578750603000,None
964280066724257000,None
964280966679117000,None
964280983640997000,HarmfulPractices
964280987785072000,None
964281217645346000,HarmfulPractices
964281828042518000,HarmfulPractices
964281965582213000,HarmfulPractices
964281994254446000,HarmfulPractices
964282075397238000,HarmfulPractices
964282177662971000,None
964282692945825000,HarmfulPractices
964283318530387000,HarmfulPractices
964283472310358000,None
964283611812737000,HarmfulPractices
964284055750676000,None
964284052789489000,HarmfulPractices
964284675509321000,HarmfulPractices
964285133774905000,None
964285481025339000,None
964286103934160000,None
964286527193976000,None
964287110806056000,HarmfulPractices
964287730178867000,None
964288033448177000,None
964289228002672000,HarmfulPractices
964289642207043000,HarmfulPractices
964290428303388000,HarmfulPractices
964290859859496000,HarmfulPractices
964291393169641000,HarmfulPractices
964291492717056000,HarmfulPractices
964293344758247000,None
964294063187873000,None
964294269858131000,HarmfulPractices
964294671999651000,HarmfulPractices
964295035423399000,HarmfulPractices
964295419978280000,HarmfulPractices
964295574311915000,HarmfulPractices
964295811478769000,HarmfulPractices
964296125065785000,HarmfulPractices
964296207072989000,None
964296972445216000,None
964297170051624000,HarmfulPractices
964297353606893000,HarmfulPractices
964297431964794000,HarmfulPractices
964297553801109000,None
964298129590837000,None
964298202370293000,None
964298307764764000,None
964299603691671000,HarmfulPractices
964299875734171000,HarmfulPractices
964300163878735000,HarmfulPractices
964300699394826000,HarmfulPractices
964301502415278000,HarmfulPractices
964302999593062000,HarmfulPractices
964303535792885000,HarmfulPractices
964303674141949000,None
964303705326735000,HarmfulPractices
964303862638235000,None
964304025792507000,HarmfulPractices
964304181229219000,HarmfulPractices
964304344966451000,HarmfulPractices
964304654787055000,HarmfulPractices
964304862858108000,HarmfulPractices
964304966570582000,HarmfulPractices
964305027945914000,HarmfulPractices
964305251691040000,None
964305254115246000,HarmfulPractices
964305293172764000,HarmfulPractices
964310004261179000,HarmfulPractices
964310836008357000,HarmfulPractices
964311521659686000,HarmfulPractices
964311665373253000,HarmfulPractices
964312145335930000,HarmfulPractices
964312403671420000,HarmfulPractices
964312603982888000,HarmfulPractices
964312808648298000,HarmfulPractices
964313397872521000,HarmfulPractices
964314429218148000,None
964314446976843000,HarmfulPractices
964314535468453000,HarmfulPractices
964314565222764000,HarmfulPractices
964314717089968000,HarmfulPractices
964314751118422000,None
964315034284257000,HarmfulPractices
964315227822043000,HarmfulPractices
964315358122229000,HarmfulPractices
964315530210418000,HarmfulPractices
964315677015261000,HarmfulPractices
964315822469521000,HarmfulPractices
964315958365089000,HarmfulPractices
964316025041899000,HarmfulPractices
964316304889950000,HarmfulPractices
964316517935456000,HarmfulPractices
964316622054875000,HarmfulPractices
964318103583813000,HarmfulPractices
964318246290718000,HarmfulPractices
964318461349498000,HarmfulPractices
964319018055360000,HarmfulPractices
964319449670082000,HarmfulPractices
964319879418531000,HarmfulPractices
964624972227395000,None
964626550032420000,HarmfulPractices
964626591266504000,None
964628338550673000,None
964629805072134000,HarmfulPractices
964630563041800000,HarmfulPractices
964631463500099000,HarmfulPractices
964631719876767000,HarmfulPractices
964632300960059000,HarmfulPractices
964632880277176000,HarmfulPractices
964632885801242000,HarmfulPractices
964633811807096000,HarmfulPractices
964634464088403000,HarmfulPractices
964634829005389000,HarmfulPractices
964635019644989000,HarmfulPractices
964635657183350000,HarmfulPractices
964635719930060000,HarmfulPractices
964635781233983000,HarmfulPractices
964636002256998000,HarmfulPractices
964637359626182000,HarmfulPractices
964637814716592000,HarmfulPractices
964638070770421000,HarmfulPractices
964638532110372000,HarmfulPractices
964638563135574000,HarmfulPractices
964638611642621000,HarmfulPractices
964639279719829000,HarmfulPractices
964639356182032000,HarmfulPractices
964639422150045000,HarmfulPractices
964639851000815000,HarmfulPractices
964640385686360000,HarmfulPractices
964640513902239000,HarmfulPractices
964641411189690000,None
964641925604130000,HarmfulPractices
964642339561066000,None
964642673016672000,None
964643064789823000,HarmfulPractices
964643321430847000,HarmfulPractices
964643549777158000,None
964645115578011000,None
964646625451720000,HarmfulPractices
964647382104158000,HarmfulPractices
964647404959076000,None
